	Motif_ID	TF_Names
1470	M03762_2.00	Trps1
1471	M03763_2.00	Trps1
1472	M03764_2.00	Gcm2
1473	M03765_2.00	Gcm2
1474	M03766_2.00	Gcm2
1475	M03767_2.00	Gcm2
1476	M03768_2.00	Gcm2
1477	M03772_2.00	Hoxd12
1478	M03773_2.00	Hoxd12
1479	M03774_2.00	Hoxd12
1480	M03775_2.00	Hoxd12
1481	M03776_2.00	Dlx6::Emx1::Gsx1::Hesx1::Hoxb2::Lbx1::Prrxl1
1482	M03777_2.00	Dlx6::Emx1::Gsx1::Hmx3::Hoxb1::Hoxb2::Prrxl1
1483	M03778_2.00	Dlx6::Emx1::Gsx1::Hmx3::Hoxb1::Hoxb2::Prrxl1
1484	M03784_2.00	Emx1::Gsx1::Hmx3::Hoxb1::Hoxb2::Hoxd4::Tlx1::Tlx3
1485	M03785_2.00	Emx1::Gsx1::Hmx3::Hoxb1::Hoxb2::Hoxd4::Tlx1::Tlx3
1486	M03786_2.00	Dlx6::Emx1::Gsx1::Hmx3::Hoxb1::Hoxb2::Hoxd4::Prrxl1
1487	M03787_2.00	Dlx6::Emx1::Gsx1::Hmx3::Hoxb1::Hoxb2::Hoxd4::Prrxl1
1488	M03788_2.00	Dlx6::Emx1::Gsx1::Hmx3::Hoxb1::Hoxb2::Hoxd4::Prrxl1
1489	M03789_2.00	Emx1::Gsx1::Hesx1::Hmx3::Hoxb1::Hoxb2::Hoxd4::Prrxl1::Tlx1::Tlx3
1490	M03790_2.00	Emx1::Gsx1::Hesx1::Hmx3::Hoxb1::Hoxb2::Hoxd4::Prrxl1::Tlx1::Tlx3
1491	M03791_2.00	Emx1::Gsx1::Hesx1::Hmx3::Hoxb1::Hoxb2::Hoxd4::Prrxl1::Tlx1::Tlx3
1492	M03792_2.00	Emx1::Gsx1::Hesx1::Hmx3::Hoxb1::Hoxb2::Hoxd4::Prrxl1::Tlx1::Tlx3
1493	M03793_2.00	Dlx6::Emx1::Gsx1::Hesx1::Hmx3::Hoxb1::Hoxb2::Hoxd4::Prrxl1
1494	M03794_2.00	Dlx6::Emx1::Gsx1::Hesx1::Hoxb1::Hoxb2::Hoxd4::Prrxl1
1495	M03795_2.00	Hoxd4
1496	M03796_2.00	Emx1::Gsx1::Hesx1::Hoxb2::Prrxl1
1497	M03797_2.00	Dlx6::Emx1::Gsx1::Hoxb1::Hoxb2::Hoxd4
1498	M03798_2.00	Dlx6::Emx1::Gsx1::Hesx1::Hmx3::Hoxb1::Hoxb2::Hoxd4::Prrxl1::Tlx1::Tlx3
1499	M03799_2.00	Emx1::Gsx1::Hmx3::Hoxb1::Hoxb2::Hoxd4
1500	M03800_2.00	Six5
1501	M03801_2.00	Six5
1502	M03802_2.00	Six5
1503	M03803_2.00	Six5
1504	M03805_2.00	Dlx6::Emx1::Gsx1::Hmx3::Hoxb1::Hoxb2::Hoxd4::Prrxl1
1505	M03806_2.00	Dlx6::Emx1::Gsx1::Hmx3::Hoxb1::Hoxb2::Hoxd4::Prrxl1
1506	M03807_2.00	Dlx6::Emx1::Gsx1::Hmx3::Hoxb1::Hoxb2::Hoxd4::Prrxl1
1507	M03808_2.00	ENSMUSG00000097436::Gsc2::Rhox9
1508	M03810_2.00	Dlx6::Emx1::Hmx3::Hoxb2::Lbx1::Prrxl1::Tlx1::Tlx3
1509	M03811_2.00	Dlx6::Emx1::Hmx3::Hoxb2::Lbx1::Prrxl1::Tlx1::Tlx3
1510	M03813_2.00	Dlx6::Emx1::Gsx1::Hesx1::Hoxb2::Hoxd4::Lbx1::Prrxl1
1511	M03814_2.00	Emx1::Gsx1::Hesx1::Hmx3::Hoxb1::Hoxb2::Hoxd4::Prrxl1::Tlx1::Tlx3
1512	M03815_2.00	Hesx1::Lbx1::Prrxl1::Tlx1::Tlx3
1513	M03816_2.00	Hesx1::Lbx1::Prrxl1::Tlx1::Tlx3
1514	M03817_2.00	Gsc2
1515	M03818_2.00	Gsc2
1516	M03819_2.00	Gsc2
1517	M03820_2.00	Gsc2
1518	M03821_2.00	Gsc2
1519	M03822_2.00	Hesx1::Lbx1::Prrxl1::Tlx1::Tlx3
1520	M03823_2.00	Hesx1::Lbx1::Prrxl1::Tlx1::Tlx3
1521	M03824_2.00	Hesx1::Lbx1::Prrxl1::Tlx1::Tlx3
1522	M03825_2.00	Hesx1::Lbx1::Prrxl1::Tlx1::Tlx3
1523	M03826_2.00	Dlx6::Emx1::Gsx1::Hesx1::Hmx3::Lbx1::Prrxl1
1524	M03827_2.00	Dlx6::Emx1::Gsx1::Hesx1::Hmx3::Lbx1::Prrxl1
1525	M03828_2.00	Dlx6::Emx1::Gsx1::Hesx1::Hmx3::Lbx1::Prrxl1
1526	M03829_2.00	Dlx6::Emx1::Hmx3::Hoxb2::Lbx1::Prrxl1::Tlx1::Tlx3
1527	M03830_2.00	Dlx6::Emx1::Hmx3::Hoxb2::Lbx1::Prrxl1::Tlx1::Tlx3
1528	M03831_2.00	Prrxl1
1529	M03832_2.00	Dlx6::Emx1::Gsx1::Hmx3::Hoxb1::Hoxb2::Hoxd4::Lbx1::Prrxl1
1530	M03833_2.00	Dlx6::Emx1::Gsx1::Hmx3::Hoxb1::Hoxb2::Hoxd4::Lbx1::Prrxl1
1531	M03834_2.00	Emx1::Gsx1::Hesx1::Hoxb2::Hoxd4::Prrxl1
1532	M03835_2.00	Emx1::Gsx1::Hesx1::Hoxb2::Hoxd4::Prrxl1
1533	M03836_2.00	Dlx6::Emx1::Gsx1::Hesx1::Hmx3::Hoxb1::Hoxb2::Hoxd4::Lbx1::Prrxl1
1534	M03840_2.00	Emx1::Gsx1::Hesx1::Hoxb2::Lbx1::Prrxl1
1535	M03841_2.00	Emx1::Gsx1::Hesx1::Hoxb2::Lbx1::Prrxl1
1536	M03842_2.00	Gsc2
1537	M03843_2.00	Gsc2
1538	M03844_2.00	Gsc2
1539	M03845_2.00	Emx1::Gsx1::Hesx1::Hoxb2::Lbx1::Prrxl1
1540	M03846_2.00	Dlx6::Emx1::Gsx1::Hesx1::Hoxb1::Hoxb2::Lbx1::Prrxl1
1541	M03847_2.00	Emx1::Gsx1::Hmx3::Hoxd4::Nkx6-2::Tlx1::Tlx3
1542	M03848_2.00	Emx1::Gsx1::Hmx3::Hoxd4::Nkx6-2::Tlx1::Tlx3
1543	M03849_2.00	Dlx6::Emx1::Gsx1::Hesx1::Hoxb1::Hoxb2::Lbx1::Prrxl1
1544	M03851_2.00	Dlx6::Emx1::Gsx1::Hesx1::Hoxb1::Hoxb2::Lbx1::Prrxl1
1545	M03852_2.00	Dlx6::Emx1::Gsx1::Hesx1::Hoxb1::Hoxb2::Lbx1::Prrxl1
1546	M03853_2.00	Dlx6::Hoxb2::Prrxl1
1547	M03855_2.00	Emx1::Gsx1::Hesx1::Hoxb2::Lbx1::Prrxl1
1548	M03856_2.00	Emx1::Gsx1::Hesx1::Hoxb2::Lbx1::Prrxl1
1549	M03857_2.00	Emx1::Gsx1::Hesx1::Hoxb1::Hoxb2::Hoxd4::Prrxl1::Tlx1::Tlx3
1550	M03858_2.00	Emx1::Gsx1::Hesx1::Hoxb1::Hoxb2::Hoxd4::Prrxl1::Tlx1::Tlx3
1551	M03863_2.00	Emx1::Gsx1::Hesx1::Hmx3::Hoxb2::Hoxd4::Lbx1::Tlx1::Tlx3
1552	M03864_2.00	Emx1::Gsx1::Hesx1::Hmx3::Hoxb2::Hoxd4::Lbx1::Tlx1::Tlx3
1553	M03865_2.00	Emx1::Gsx1::Hesx1::Hoxb2::Lbx1::Prrxl1
1554	M03866_2.00	Emx1::Gsx1::Hesx1::Hoxb2::Lbx1::Prrxl1
1555	M03867_2.00	Emx1::Gsx1::Hesx1::Hoxb2::Lbx1::Prrxl1
1556	M03868_2.00	Emx1::Gsx1::Hesx1::Hoxb2::Lbx1::Prrxl1
1557	M03869_2.00	Nkx6-2
1558	M03870_2.00	Nkx6-2
1559	M03871_2.00	Dlx6::Emx1::Gsx1::Hesx1::Hmx3::Hoxb1::Hoxb2::Hoxd4::Prrxl1
1560	M03872_2.00	Dlx6::Emx1::Gsx1::Hesx1::Hoxb1::Hoxb2::Hoxd4::Prrxl1
1561	M03873_2.00	Hesx1::Prrxl1
1562	M03874_2.00	Emx1::Gsx1::Hesx1::Hoxb1::Hoxb2::Lbx1::Prrxl1
1563	M03875_2.00	Emx1::Gsx1::Hesx1::Hoxb2::Lbx1::Prrxl1
1564	M03876_2.00	Dlx6::Emx1::Gsx1::Hesx1::Hoxb1::Hoxb2::Lbx1::Prrxl1
1565	M03877_2.00	Dlx6::Emx1::Gsx1::Hesx1::Hoxb1::Hoxb2::Lbx1::Prrxl1
1566	M03878_2.00	Dlx6::Emx1::Gsx1::Hesx1::Hoxb1::Hoxb2::Lbx1::Prrxl1
1567	M03879_2.00	Hesx1::Hoxb2::Prrxl1
1568	M03880_2.00	Dlx6::Hesx1::Hoxb2::Lbx1::Prrxl1
1569	M03881_2.00	Dlx6::Hesx1::Hoxb2::Lbx1::Prrxl1
1570	M03882_2.00	Emx1::Gsx1::Hesx1::Hmx3::Hoxd4::Tlx1::Tlx3
1571	M03885_2.00	Pax3
1572	M03886_2.00	Pax3
1573	M03888_2.00	Pax3
1574	M03889_2.00	Pax3
1575	M03890_2.00	Pax3
1576	M03891_2.00	Pax3
1577	M03892_2.00	Pax3
1578	M03893_2.00	Pax3
1579	M03894_2.00	Pax3
1580	M03895_2.00	Pax3
1581	M03923_2.00	Nr3c2
1582	M03926_2.00	Nr1h5::Nr4a3::Nr6a1::Ppard::Thrb
1583	M03928_2.00	Nr1h5::Nr6a1::Ppard::Thrb
1584	M03929_2.00	Nr1h5::Nr6a1::Ppard::Thrb
1585	M03934_2.00	Nr4a3::Nr6a1::Ppard::Thrb
1586	M03935_2.00	Nr6a1
1587	M03936_2.00	Nr6a1
1588	M03937_2.00	Nr6a1
1589	M03938_2.00	Nr6a1
1590	M03939_2.00	Nr4a3::Ppard
1591	M03941_2.00	Ppard
1592	M03944_2.00	Pax1::Pax8::Pax9
1593	M03945_2.00	Pax1::Pax8::Pax9
1594	M03946_2.00	Pax8
1595	M03947_2.00	Pax8
1596	M03948_2.00	Pax8
1597	M03949_2.00	Pax1::Pax8::Pax9
1598	M03959_2.00	Rfx8
1599	M03960_2.00	Rfx8
1600	M03961_2.00	Rfx8
1601	M03962_2.00	Rfx8
1602	M03963_2.00	Rfx8
1603	M03968_2.00	Nfix
1604	M03984_2.00	Tbx19
1605	M03985_2.00	Tbx19
1606	M03986_2.00	Tbx19
1607	M03987_2.00	Tbx19
1608	M03994_2.00	Tbx15::Tbx18
1609	M04014_2.00	Creb3l1
1610	M04015_2.00	Creb3l1
1611	M04018_2.00	Atf6::Atf6b
1612	M04019_2.00	Atf6::Atf6b
1613	M04020_2.00	Atf6::Atf6b
1614	M04021_2.00	Atf6::Atf6b
1615	M04029_2.00	Creb3l1
1616	M04030_2.00	Creb3l1
1617	M04031_2.00	Creb3l1
1618	M04041_2.00	Atf6::Atf6b
1619	M04042_2.00	Atf6::Atf6b
1620	M04043_2.00	Atf6::Atf6b
1621	M04044_2.00	Atf6::Atf6b
1622	M04046_2.00	Tfap2d
1623	M04047_2.00	Tfap2d
1624	M04048_2.00	Tfap2d
1625	M04049_2.00	Tfap2d
1626	M04050_2.00	Tfap2d
1627	M04051_2.00	Tfap2d
1628	M04052_2.00	Tfap2d
1629	M04053_2.00	Tfap2d
1630	M04054_2.00	Tfap2d
1631	M04055_2.00	Tfap2d
1632	M04108_2.00	Bhlhe23
1633	M04109_2.00	Bhlhe23
1634	M04110_2.00	Bhlhe23
1635	M04111_2.00	Bhlhe23
1636	M04131_2.00	Hey1::Heyl
1637	M04132_2.00	Hey1::Heyl
1638	M04133_2.00	Hey1::Heyl
1639	M04134_2.00	Hey1::Heyl
1640	M04139_2.00	Hes6
1641	M04140_2.00	Ferd3l
1642	M04141_2.00	Ferd3l
1643	M04142_2.00	Ferd3l
1644	M04143_2.00	Ferd3l
1645	M04148_2.00	Neurod4::Neurod6
1646	M04149_2.00	Neurod4::Neurod6
1647	M04150_2.00	Hand2
1648	M04151_2.00	Hand2
1649	M04152_2.00	Hey1
1650	M04153_2.00	Hey1
1651	M04154_2.00	Hey1
1652	M04155_2.00	Hey1
1653	M04160_2.00	Neurod4::Neurod6
1654	M04161_2.00	Neurod4::Neurod6
1655	M04179_2.00	Neurog3
1656	M04180_2.00	Neurog3
1657	M04181_2.00	Neurog3
1658	M04182_2.00	Neurog3
1659	M04193_2.00	Atoh7
1660	M04194_2.00	Atoh7
1661	M04199_2.00	Bhlhe23
1662	M04200_2.00	Bhlhe23
1663	M04239_2.00	Creb3l1
1664	M04240_2.00	Creb3l1
1665	M04241_2.00	Creb3l1
1666	M04242_2.00	Creb3l1
1667	M04243_2.00	Creb3l1
1668	M04244_2.00	Creb3l1
1669	M04254_2.00	Atf6::Atf6b
1670	M04255_2.00	Atf6::Atf6b
1671	M04256_2.00	Atf6::Atf6b
1672	M04257_2.00	Atf6::Atf6b
1673	M04309_2.00	Creb3l1
1674	M04310_2.00	Creb3l1
1675	M04311_2.00	Creb3l1
1676	M04312_2.00	Creb3l1
1677	M04313_2.00	Creb3l1
1678	M04314_2.00	Creb3l1
1679	M04315_2.00	Creb3l1
1680	M04316_2.00	Creb3l1
1681	M04317_2.00	Creb3l1
1682	M04318_2.00	Creb3l1
1683	M04319_2.00	Creb3l1
1684	M04320_2.00	Creb3l1
1685	M04375_2.00	Atf6::Atf6b
1686	M04376_2.00	Atf6::Atf6b
1687	M04377_2.00	Atf6::Atf6b
1688	M04378_2.00	Atf6::Atf6b
1689	M04379_2.00	Atf6::Atf6b
1690	M04382_2.00	Gm28047
1691	M04383_2.00	Gm28047
1692	M04384_2.00	Zkscan2::Zscan29
1693	M04385_2.00	Zkscan2::Zscan29
1694	M04388_2.00	Dpf3
1695	M04389_2.00	Dpf3
1696	M04390_2.00	Zbtb32
1697	M04391_2.00	Zbtb32
1698	M04398_2.00	Zfp523
1699	M04399_2.00	Zfp523
1700	M04400_2.00	Klf2
1701	M04401_2.00	Klf2
1702	M04406_2.00	Mbtps2::Yy2
1703	M04407_2.00	Mbtps2::Yy2
1704	M04408_2.00	Mbtps2::Yy2
1705	M04409_2.00	Mbtps2::Yy2
1706	M04410_2.00	Klf2
1707	M04411_2.00	Klf2
1708	M04414_2.00	Zfp174
1709	M04415_2.00	Zfp174
1710	M04418_2.00	Klf2
1711	M04419_2.00	Klf2
1712	M04420_2.00	Klf2
1713	M04421_2.00	Prdm4
1714	M04422_2.00	Prdm4
1715	M04423_2.00	Prdm4
1716	M04433_2.00	Zbtb45
1717	M04434_2.00	Zbtb45
1718	M04437_2.00	Egr4
1719	M04438_2.00	Egr4
1720	M04439_2.00	Egr4
1721	M04440_2.00	Egr4
1722	M04451_2.00	Zfp384
1723	M04452_2.00	Zfp384
1724	M04453_2.00	Bcl11a::Bcl11b
1725	M04454_2.00	Bcl11a::Bcl11b
1726	M04455_2.00	Klf2
1727	M04456_2.00	Klf2
1728	M04457_2.00	Klf14
1729	M04458_2.00	Klf14
1730	M04461_2.00	Egr4
1731	M04462_2.00	Egr4
1732	M04463_2.00	Klf2
1733	M04464_2.00	Klf2
1734	M04471_2.00	Zic4
1735	M04472_2.00	Zic4
1736	M04473_2.00	Zfp787
1737	M04474_2.00	Zfp787
1738	M04475_2.00	Zfp787
1739	M04476_2.00	Zfp787
1740	M04485_2.00	Zic4
1741	M04486_2.00	Zic4
1742	M04487_2.00	Zic4
1743	M04488_2.00	Zic4
1744	M04489_2.00	Klf10::Klf11
1745	M04490_2.00	Klf10::Klf11
1746	M04491_2.00	Zic4
1747	M04492_2.00	Zic4
1748	M04493_2.00	Zic4
1749	M04494_2.00	Zic4
1750	M04495_2.00	Zfp276
1751	M04496_2.00	Zfp276
1752	M04515_2.00	Zfp12
1753	M04516_2.00	Zfp12
1754	M04517_2.00	Sp6::Sp8::Sp9
1755	M04518_2.00	Sp6::Sp8::Sp9
1756	M04533_2.00	Zbtb43
1757	M04534_2.00	Zbtb43
1758	M04537_2.00	Klf13
1759	M04538_2.00	Klf13
1760	M04539_2.00	Klf13
1761	M04540_2.00	Klf13
1762	M04541_2.00	Zfp282
1763	M04542_2.00	Zfp282
1764	M04543_2.00	Zfp296
1765	M04544_2.00	Zfp296
1766	M04545_2.00	Zfp524
1767	M04546_2.00	Zfp524
1768	M04547_2.00	Zbtb26
1769	M04548_2.00	Zbtb26
1770	M04549_2.00	Zfp110
1771	M04550_2.00	Zfp110
1772	M04554_2.00	Klf10::Klf11
1773	M04555_2.00	Klf10::Klf11
1774	M04558_2.00	Sp6::Sp8::Sp9
1775	M04559_2.00	Sp6::Sp8::Sp9
1776	M04560_2.00	Zfp449
1777	M04561_2.00	Zfp449
1778	M04562_2.00	Zfp449
1779	M04563_2.00	Zfp449
1780	M04564_2.00	Glis1
1781	M04565_2.00	Glis1
1782	M04566_2.00	Zic4
1783	M04567_2.00	Zic4
1784	M04571_2.00	Zfp454
1785	M04572_2.00	Zfp454
1786	M04573_2.00	Zfp454
1787	M04574_2.00	Zfp454
1788	M04583_2.00	Egr4
1789	M04584_2.00	Egr4
1790	M04585_2.00	Zbtb18
1791	M04586_2.00	Zbtb18
1792	M04587_2.00	Zfp784
1793	M04588_2.00	Zfp784
1794	M04589_2.00	Zfp771
1795	M04590_2.00	Zfp771
1796	M04591_2.00	Zfp771
1797	M04592_2.00	Zfp771
1798	M04595_2.00	Zbtb2
1799	M04596_2.00	Zbtb2
1800	M04597_2.00	Zfp41
1801	M04598_2.00	Zfp41
1802	M04599_2.00	Zbtb20
1803	M04600_2.00	Zbtb20
1804	M04603_2.00	Zbtb37
1805	M04604_2.00	Zbtb37
1806	M04605_2.00	Sp8::Sp9
1807	M04606_2.00	Sp8::Sp9
1808	M04607_2.00	Snai3
1809	M04608_2.00	Snai3
1810	M04619_2.00	Zfp647
1811	M04620_2.00	Zfp647
1812	M04637_2.00	Zfp580
1813	M04638_2.00	Zfp580
1814	M04639_2.00	Zfp580
1815	M04640_2.00	Zfp580
1816	M04641_2.00	Zfp580
1817	M04642_2.00	Zfp580
1818	M04643_2.00	Scrt1::Scrt2
1819	M04644_2.00	Scrt1::Scrt2
1820	M04645_2.00	Sp6::Sp8::Sp9
1821	M04646_2.00	Sp6::Sp8::Sp9
1822	M04651_2.00	Zbtb22
1823	M04652_2.00	Zbtb22
1824	M04655_2.00	Scrt1::Scrt2
1825	M04656_2.00	Scrt1::Scrt2
1826	M04657_2.00	Klf14
1827	M04658_2.00	Klf14
1828	M04661_2.00	Ybx1::Ybx2::Ybx3
1829	M04662_2.00	Ybx1::Ybx2::Ybx3
1830	M04663_2.00	Lin28a::Lin28b
1831	M04664_2.00	Lin28a::Lin28b
1832	M04667_2.00	Onecut2::Onecut3
1833	M04668_2.00	Onecut2::Onecut3
1834	M04669_2.00	Onecut2::Onecut3
1835	M04670_2.00	Onecut2::Onecut3
1836	M04671_2.00	Onecut2::Onecut3
1837	M04672_2.00	Onecut2::Onecut3
1838	M04673_2.00	Onecut2::Onecut3
1839	M04674_2.00	Onecut2::Onecut3
1840	M04675_2.00	Onecut2::Onecut3
1841	M04676_2.00	Onecut2::Onecut3
1842	M04677_2.00	Onecut2::Onecut3
1843	M04678_2.00	Onecut2::Onecut3
1844	M04681_2.00	Dmrt2::Dmrt3::Dmrta1::Dmrta2
1845	M04682_2.00	Dmrt2::Dmrt3::Dmrta1::Dmrta2
1846	M04683_2.00	Dmrt2::Dmrt3::Dmrta1::Dmrta2
1847	M04684_2.00	Dmrt2::Dmrt3::Dmrta1::Dmrta2
1848	M04685_2.00	Dmrt2::Dmrt3::Dmrta1::Dmrta2
1849	M04686_2.00	Dmrt2::Dmrt3::Dmrta1::Dmrta2
1850	M04687_2.00	Dmrt2::Dmrt3::Dmrta1::Dmrta2
1851	M04688_2.00	Dmrt2::Dmrt3::Dmrta1::Dmrta2
1852	M04689_2.00	Dmrt2::Dmrt3::Dmrta1::Dmrta2
1853	M04690_2.00	Dmrt2::Dmrt3::Dmrta1::Dmrta2
1854	M04691_2.00	Dmrt2::Dmrt3::Dmrta1::Dmrta2
1855	M04692_2.00	Dmrt2::Dmrt3::Dmrta1::Dmrta2
1856	M04693_2.00	Dmrt2::Dmrt3::Dmrta1::Dmrta2
1857	M04703_2.00	E2f8
1858	M04704_2.00	E2f8
1859	M04705_2.00	E2f8
1860	M04706_2.00	E2f8
1861	M04708_2.00	Erf
1862	M04709_2.00	Erf
1863	M04710_2.00	Erf
1864	M04711_2.00	Erf
1865	M04716_2.00	Erf
1866	M04717_2.00	Erf
1867	M04718_2.00	Erf
1868	M04719_2.00	Erf
1869	M04720_2.00	Erf
1870	M04721_2.00	Erf
1871	M04722_2.00	Erf
1872	M04723_2.00	Erf
1873	M04724_2.00	Erf
1874	M04725_2.00	Erf
1875	M04726_2.00	Erf
1876	M04727_2.00	Erf
1877	M04728_2.00	Erf
1878	M04729_2.00	Erf
1879	M04730_2.00	Erf
1880	M04731_2.00	Erf
1881	M04732_2.00	Erf
1882	M04733_2.00	Erf
1883	M04734_2.00	Erf
1884	M04735_2.00	Erf
1885	M04736_2.00	Erf
1886	M04737_2.00	Erf
1887	M04738_2.00	Erf
1888	M04739_2.00	Erf
1889	M04740_2.00	Erf
1890	M04741_2.00	Erf
1891	M04742_2.00	Erf
1892	M04743_2.00	Erf
1893	M04744_2.00	Erf
1894	M04745_2.00	Erf
1895	M04746_2.00	Erf
1896	M04747_2.00	Erf
1897	M04752_2.00	Erf
1898	M04753_2.00	Erf
1899	M04754_2.00	Erf
1900	M04755_2.00	Erf
1901	M04760_2.00	Erf
1902	M04761_2.00	Erf
1903	M04762_2.00	Erf
1904	M04763_2.00	Erf
1905	M04764_2.00	Erf
1906	M04765_2.00	Erf
1907	M04766_2.00	Erf
1908	M04767_2.00	Erf
1909	M04768_2.00	Erf
1910	M04769_2.00	Erf
1911	M04770_2.00	Erf
1912	M04771_2.00	Erf
1913	M04772_2.00	Erf
1914	M04773_2.00	Erf
1915	M04774_2.00	Erf
1916	M04775_2.00	Erf
1917	M04776_2.00	Erf
1918	M04777_2.00	Erf
1919	M04778_2.00	Erf
1920	M04779_2.00	Erf
1921	M04780_2.00	Erf
1922	M04781_2.00	Erf
1923	M04782_2.00	Erf
1924	M04791_2.00	Erf
1925	M04792_2.00	Erf
1926	M04793_2.00	Erf
1927	M04794_2.00	Erf
1928	M04795_2.00	Erf
1929	M04796_2.00	Erf
1930	M04797_2.00	Erf
1931	M04798_2.00	Erf
1932	M04799_2.00	Erf
1933	M04800_2.00	Erf
1934	M04801_2.00	Erf
1935	M04802_2.00	Erf
1936	M04809_2.00	Foxi2::Foxi3::Foxk2::Foxp3
1937	M04810_2.00	Foxi2::Foxi3::Foxk2::Foxp3
1938	M04811_2.00	Foxk2::Foxp3::Foxp4
1939	M04812_2.00	Foxk2::Foxp3::Foxp4
1940	M04813_2.00	Foxp4
1941	M04814_2.00	Foxp4
1942	M04815_2.00	Foxb2
1943	M04816_2.00	Foxb2
1944	M04823_2.00	Foxs1
1945	M04824_2.00	Foxs1
1946	M04825_2.00	Foxk2
1947	M04826_2.00	Foxk2
1948	M04827_2.00	Foxd2::Foxd4::Foxe1::Foxi2::Foxi3::Foxk2::Foxs1
1949	M04828_2.00	Foxd2::Foxd4::Foxe1::Foxi2::Foxi3::Foxk2::Foxs1
1950	M04829_2.00	Foxd2::Foxd4::Foxe1::Foxi2::Foxi3::Foxk2::Foxs1
1951	M04830_2.00	Foxd2::Foxd4::Foxe1::Foxi2::Foxi3::Foxk2::Foxs1
1952	M04831_2.00	Foxs1
1953	M04832_2.00	Foxs1
1954	M04833_2.00	Foxs1
1955	M04834_2.00	Foxs1
1956	M04835_2.00	Foxn2::Foxn3
1957	M04836_2.00	Foxn2::Foxn3
1958	M04837_2.00	Foxb2
1959	M04838_2.00	Foxb2
1960	M04839_2.00	Foxd2::Foxd4::Foxe1::Foxi2::Foxi3::Foxk2::Foxs1
1961	M04840_2.00	Foxd2::Foxd4::Foxe1::Foxi2::Foxi3::Foxk2::Foxs1
1962	M04841_2.00	Foxd2::Foxd4::Foxe1::Foxf1::Foxf2::Foxi3::Foxk2::Foxs1
1963	M04842_2.00	Foxd2::Foxd4::Foxe1::Foxf1::Foxf2::Foxi3::Foxk2::Foxs1
1964	M04843_2.00	Foxd2::Foxd4::Foxe1::Foxf1::Foxf2::Foxi3::Foxk2::Foxs1
1965	M04844_2.00	Foxd2::Foxd4::Foxe1::Foxf1::Foxf2::Foxi3::Foxk2::Foxs1
1966	M04845_2.00	Foxd2::Foxd4::Foxe1::Foxe3::Foxf1::Foxf2::Foxi2::Foxi3::Foxs1
1967	M04846_2.00	Foxd2::Foxd4::Foxe1::Foxe3::Foxf1::Foxf2::Foxi2::Foxi3::Foxs1
1968	M04847_2.00	Foxd2::Foxd4::Foxe1::Foxf1::Foxf2::Foxi3::Foxs1
1969	M04848_2.00	Foxd2::Foxd4::Foxe1::Foxf1::Foxf2::Foxi3::Foxs1
1970	M04851_2.00	Foxd2::Foxd4::Foxe1::Foxe3::Foxf1::Foxf2::Foxi2::Foxi3::Foxs1
1971	M04852_2.00	Foxd2::Foxd4::Foxe1::Foxe3::Foxf1::Foxf2::Foxi2::Foxi3::Foxs1
1972	M04853_2.00	Foxd2::Foxd4::Foxe1::Foxe3::Foxf1::Foxf2::Foxi2::Foxi3::Foxs1
1973	M04854_2.00	Foxd2::Foxd4::Foxe1::Foxe3::Foxf1::Foxf2::Foxi2::Foxi3::Foxs1
1974	M04855_2.00	Foxd2::Foxd4::Foxe1::Foxe3::Foxf1::Foxf2::Foxi3::Foxs1
1975	M04856_2.00	Foxd2::Foxd4::Foxe1::Foxe3::Foxf1::Foxf2::Foxi3::Foxs1
1976	M04859_2.00	Foxd2::Foxi2::Foxi3::Foxk2::Foxp3
1977	M04860_2.00	Foxd2::Foxi2::Foxi3::Foxk2::Foxp3
1978	M04881_2.00	Gcm2
1979	M04882_2.00	Gcm2
1980	M04883_2.00	Gcm2
1981	M04884_2.00	Gcm2
1982	M04885_2.00	Tfcp2::Ubp1
1983	M04886_2.00	Tfcp2::Ubp1
1984	M04887_2.00	Grhl1
1985	M04888_2.00	Grhl1
1986	M04889_2.00	Tfcp2::Ubp1
1987	M04890_2.00	Tfcp2::Ubp1
1988	M04891_2.00	Tfcp2::Ubp1
1989	M04892_2.00	Tfcp2::Ubp1
1990	M04893_2.00	Tfcp2::Ubp1
1991	M04894_2.00	Tfcp2::Ubp1
1992	M04895_2.00	Dlx6::Emx1::Gsx1::Hesx1::Hoxb2::Lbx1::Prrxl1
1993	M04896_2.00	Dlx6::Emx1::Gsx1::Hesx1::Hoxb2::Lbx1::Prrxl1
1994	M04897_2.00	Hoxd12
1995	M04898_2.00	Hoxd12
1996	M04899_2.00	Hoxd12
1997	M04900_2.00	Hoxd12
1998	M04901_2.00	Dlx6::Emx1::Gsx1::Hmx3::Hoxb1::Hoxb2::Hoxd4::Lbx1::Prrxl1
1999	M04902_2.00	Dlx6::Emx1::Gsx1::Hmx3::Hoxb1::Hoxb2::Hoxd4::Lbx1::Prrxl1
2000	M04903_2.00	Dlx6::Emx1::Gsx1::Hmx3::Hoxb1::Hoxb2::Hoxd4::Lbx1::Prrxl1
2001	M04904_2.00	Dlx6::Emx1::Gsx1::Hmx3::Hoxb1::Hoxb2::Hoxd4::Lbx1::Prrxl1
2002	M04905_2.00	Dlx6::Gsx1::Hoxb1::Hoxb2
2003	M04906_2.00	Dlx6::Gsx1::Hoxb1::Hoxb2
2004	M04907_2.00	Dlx6::Gsx1::Hoxb1::Hoxb2
